"date","open","high","low","close","volume","adjusted_close","change_percent","avg_vol_20d"
2021-04-13,237.566666666667,254.333333333333,236.886666666667,254.106666666667,133958421,762.3201,8.6,101698048.4
2021-04-14,256.900033333333,260.263333333333,242.676666666667,244.076666666667,147052296,732.2301,-3.95,104221312.95
2021-04-15,247.7,247.896666666667,240.436666666667,246.283333333333,83546697,738.8499,0.9,102342780.7
2021-04-16,242.883333333333,249.803333333333,241.533333333333,246.593333333333,83938578,739.7799,0.13,101534356.8
2021-04-19,239.866666666667,241.8,230.600033333333,238.21,119058687,714.63,-3.4,101053194.35
2021-04-20,239.14,245.75,236.895,239.663333333333,106827114,718.9899,0.61,100467717.35
2021-04-21,234.923333333333,248.28,232.666666666667,248.04,93646527,744.12,3.5,100576263.5
2021-04-22,247.166666666667,251.256666666667,239.346666666667,239.896666666667,106770783,719.6901,-3.28,100845527.6
2021-04-23,239.933333333333,245.786666666667,238.486666666667,243.133333333333,85241664,729.3999,1.35,99223883.8
2021-04-26,247,249.766666666667,244.201766666667,246.066666666667,93115497,738.2001,1.21,98801734
2021-04-27,239.32,241.333333333333,234.450033333333,234.913333333333,88310997,704.7399,-4.53,98921735.45
2021-04-28,232.136666666667,236.166666666667,231.2,231.466666666667,66813150,694.4001,-1.47,96347539.3
2021-04-29,233.17,234.083333333333,222.8334,225.666666666667,86536338,677.0001,-2.51,95673763
2021-04-30,222.53,238.49,222.046666666667,236.48,122276151,709.44,4.79,96492813.95
2021-05-03,234.6,235.333333333333,226.833333333333,228.3,81129420,684.9,-3.46,94272869.7
2021-05-04,226.313333333333,227.815466666667,219.233666666667,224.533333333333,89217957,673.5999,-1.65,94492991.65
2021-05-05,227.02,228.431833333333,222.446666666667,223.646666666667,65705670,670.9401,-0.39,93831860.8
2021-05-06,226.92,227.006666666667,216.666666666667,221.18,83353854,663.54,-1.1,94410904.45
2021-05-07,221.933333333333,230,220.073333333333,224.123333333333,70407501,672.3699,1.33,94715716.15
2021-05-10,221.633333333333,221.683333333333,209.203366666667,209.68,94177257,629.04,-6.44,95054228.65
2021-05-11,199.746666666667,209.0333,198.533333333333,205.733333333333,139511688,617.1999,-1.88,95331892
2021-05-12,200.83,206.803333333333,195.588333333333,196.63,101470941,589.89,-4.42,93052824.15
2021-05-13,200.515,202.1533,186.55,190.563333333333,132554760,571.6899,-3.09,95503227.35
2021-05-14,194.47,197.623333333333,190.153333333333,196.58,100112574,589.74,3.16,96311927.1
2021-05-17,191.851,196.576666666667,187.066666666667,192.276666666667,96743400,576.8301,-2.19,95196162.75
2021-05-18,189.333333333333,198.75,187.793333333333,192.623333333333,110491695,577.8699,0.18,95379391.8
2021-05-19,184.183333333333,188.736666666667,182.326666666667,187.82,118735191,563.46,-2.49,96633825
2021-05-20,191.666666666667,196.283333333333,190.356666666667,195.593333333333,92463354,586.7799,4.14,95918453.55
2021-05-21,198.703333333333,198.893333333333,193.333333333333,193.626666666667,78091797,580.8801,-1.01,95560960.2
2021-05-24,193.866666666667,204.826666666667,191.216666666667,202.146666666667,103674267,606.4401,4.4,96088898.7
2021-05-25,202.436666666667,204.663333333333,198.57,201.563333333333,84017781,604.6899,-0.29,95874237.95
2021-05-26,202.52,208.723333333333,200.5,206.376666666667,85917930,619.1301,2.39,96829476.95
2021-05-27,206.746666666667,210.376666666667,205.403333333333,210.283333333333,79111767,630.8499,1.89,96458248.45
2021-05-28,209.5,211.863333333333,207.46,208.406666666667,68211114,625.2201,-0.89,93754996.55
2021-06-01,209.266666666667,211.266666666667,206.85,207.966666666667,54254670,623.9001,-0.21,92411259.05
2021-06-02,206.71,207.786666666667,199.713333333333,201.706666666667,69908334,605.1201,-3.01,91445777.95
2021-06-03,200.6,201.516666666667,190.406666666667,190.946666666667,90335664,572.8401,-5.33,92677277.6
2021-06-04,193.236666666667,200.203333333333,192.4,199.683333333333,72110697,599.0499,4.58,92115119.75
2021-06-07,197.275,203.333333333333,194.293333333333,201.71,67631037,605.13,1.01,91976296.55
2021-06-08,207.67,207.696666666667,198.5,201.196666666667,78160221,603.5901,-0.25,91175444.8
2021-06-09,200.723333333333,203.93,199.210033333333,199.593333333333,49753707,598.7799,-0.8,86687545.75
2021-06-10,201.293333333333,205.53,200.166666666667,203.373333333333,71758818,610.1199,1.89,85201939.65
2021-06-11,203.41,204.186666666667,200.506666666667,203.296666666667,48615897,609.8901,-0.04,81004996.5
2021-06-14,204.076666666667,208.496666666667,203.06,205.896666666667,61271937,617.6901,1.28,79062964.7
2021-06-15,205.563333333333,205.596666666667,199.41,199.786666666667,53292447,599.3601,-2.97,76890417.1
2021-06-16,199.178333333333,202.833333333333,197.833333333333,201.623333333333,66432390,604.8699,0.92,74687451.9
2021-06-17,200.629333333333,207.156666666667,200.446666666667,205.533333333333,68104047,616.5999,1.94,72155894.75
2021-06-18,204.456666666667,209.45,203.933333333333,207.77,73682727,623.31,1.09,71216863.45
2021-06-21,208.16,210.463333333333,202.96,206.943333333333,74438217,620.8299,-0.4,71034184.45
2021-06-22,206.083333333333,209.5231,205.166666666667,207.903333333333,57476670,623.7099,0.46,68724304.65
2021-06-23,210.666666666667,219.068,210.013333333333,218.856666666667,93297687,656.5701,5.27,69188299.9
2021-06-24,224.996666666667,232.54,222.536666666667,226.606666666667,137947167,679.8201,3.54,71789761.8
2021-06-25,229.86,231.27,222.9,223.956666666667,97490130,671.8701,-1.17,72708679.9
2021-06-28,223.88,231.566633333333,223.44,229.573333333333,64884477,688.7199,2.51,72542348.05
2021-06-29,228.216666666667,229.169966666667,225.296666666667,226.92,52143930,680.76,-1.16,72436811.05
2021-06-30,226.59,230.936666666667,226.046666666667,226.566666666667,56774574,679.7001,-0.16,71780123.05
2021-07-01,227.973333333333,229.33,224.266666666667,225.973333333333,55903557,677.9199,-0.26,70058517.75
2021-07-02,226.326666666667,233.333333333333,224.42,226.3,81292098,678.9,0.14,70517587.8
2021-07-06,227.237166666667,228,217.1334,219.86,69853338,659.58,-2.85,70628702.85
2021-07-07,221.423333333333,221.9,212.773333333333,214.883333333333,56375880,644.6499,-2.26,69539485.8
2021-07-08,209.456666666667,218.143333333333,206.82,217.603333333333,68319957,652.8099,1.27,70467798.25
2021-07-09,217.728333333333,219.636666666667,214.896666666667,218.983333333333,54421650,656.9499,0.63,69600939.85
2021-07-12,220.733333333333,229.08,220.720333333333,228.566666666667,77781114,685.7001,4.38,71059200.65
2021-07-13,228.773333333333,231.093333333333,222.0986,222.846666666667,62898267,668.5401,-2.5,71140517.15
2021-07-14,223.583333333333,226.2033,217.613333333333,217.793333333333,64923564,653.3799,-2.27,71722073
2021-07-15,219.463333333333,222.046666666667,212.626666666667,216.866666666667,60628707,650.6001,-0.43,71431888.85
2021-07-16,218.226666666667,218.899966666667,214.066666666667,214.74,49112907,644.22,-0.98,70482331.9
2021-07-19,209.963333333333,215.7333,207.096666666667,215.406666666667,63891267,646.2201,0.31,69992758.9
2021-07-20,217.33,220.7972,213.500333333333,220.166666666667,46461387,660.5001,2.21,68593917.45
2021-07-21,219.87,221.619966666667,216.763366666667,218.43,41860017,655.29,-0.79,67813084.85
2021-07-22,218.814266666667,220.723333333333,214.8667,216.42,45317187,649.26,-0.92,65414059.95
2021-07-23,215.453333333333,216.266666666667,212.433366666667,214.46,43814817,643.38,-0.91,60707442.45
2021-07-26,216.99,222.7333,215.703333333333,219.206666666667,76009680,657.6201,2.21,59633420
2021-07-27,221.133333333333,222.166666666667,209.08,214.926666666667,98439864,644.7801,-1.95,61311189.3
2021-07-28,215.665,218.3233,213.133366666667,215.66,48019797,646.98,0.34,61104982.7
2021-07-29,216.596666666667,227.896666666667,216.266666666667,225.783333333333,91183920,677.3499,4.69,62825449.95
2021-07-30,223.919333333333,232.51,223,229.066666666667,88969221,687.2001,1.45,64478733.1
2021-08-02,233.333333333333,242.313333333333,232.8,236.556666666667,100847307,709.6701,3.27,65456493.5
2021-08-03,239.666666666667,240.883333333333,233.67,236.58,64860747,709.74,0.01,65206863.95
2021-08-04,237,241.633333333333,236.31,236.973333333333,51007947,710.9199,0.17,64938467.35
2021-08-05,238.666666666667,240.316633333333,237.136666666667,238.21,38758917,714.63,0.52,63460415.4
2021-08-06,237.3,238.776666666667,232.543333333333,233.033333333333,46869147,699.0999,-2.17,63082790.3
2021-08-09,236.723333333333,239.676666666667,235.043333333333,237.92,44146047,713.76,2.1,61401037
2021-08-10,237.996666666667,238.863333333333,233.96,236.663333333333,40296927,709.9899,-0.53,60270970.05
2021-08-11,237.57,238.393333333333,234.736666666667,235.94,29401671,707.82,-0.31,58494875.45
2021-08-12,235.446666666667,240.933333333333,233.133333333333,240.75,53045064,722.25,2.04,58115693.3
2021-08-13,241.236666666667,243.3,238.113333333333,239.056666666667,50194410,717.1701,-0.7,58169768.45
2021-08-16,235.023333333333,236.5,225.466666666667,228.723333333333,69309900,686.1699,-4.32,58440700.1
2021-08-17,224.22,224.86,216.28,221.903333333333,71163834,665.7099,-2.98,59675822.4
2021-08-18,223.249333333333,231.923333333333,223.116666666667,229.663333333333,61048140,688.9899,3.5,60635228.5
2021-08-19,226.07,228.85,222.53,224.49,42940467,673.47,-2.25,60516392.5
2021-08-20,227.616666666667,230.709966666667,224.566666666667,226.753333333333,44525607,680.2599,1.01,60551932
2021-08-23,228.480666666667,237.376633333333,226.916833333333,235.433333333333,60794574,706.2999,3.83,59791176.7
2021-08-24,236.893333333333,238.406666666667,234.213333333333,236.163333333333,39249207,708.4899,0.31,56831643.95
2021-08-25,235.676666666667,238.99,234.666666666667,237.066666666667,37936677,711.2001,0.38,56327487.95
2021-08-26,236.103333333333,238.466666666667,232.540033333333,233.72,39642867,701.16,-1.41,53750435.4
2021-08-27,235,238.333333333333,234.033366666667,237.306666666667,41501277,711.9201,1.53,51377038.3
2021-08-30,238.238333333333,243.666666666667,237.576666666667,243.636666666667,55812660,730.9101,2.67,49125306
2021-08-31,244.333333333333,246.796666666667,242.146666666667,245.24,62566314,735.72,0.66,49010584.35
2021-09-01,244.693333333333,247.33,243.7567,244.696666666667,39613017,734.0901,-0.22,48440837.85
2021-09-02,244.833333333333,246.99,243.513333333333,244.13,38390217,732.39,-0.23,48422402.85
2021-09-03,244.083,244.666666666667,241.4,244.523333333333,45813147,733.5699,0.16,48369602.85
2021-09-07,246.666666666667,253.4,246.42,250.973333333333,60119487,752.9199,2.64,49168274.8
2021-09-08,253.86,254.816666666667,246.924433333333,251.29,56379114,753.87,0.13,49972384.1
2021-09-09,251.136666666667,254.033333333333,250.543366666667,251.62,42233187,754.86,0.13,50613959.9
2021-09-10,253.2,254.203333333333,244.840033333333,245.423333333333,45552507,736.2699,-2.46,50239332.1
2021-09-13,246.738,248.26,236.283333333333,247.666666666667,68857437,743.0001,0.91,51172483.4
2021-09-14,247.523333333333,251.49,245.466666666667,248.163333333333,55574640,744.4899,0.2,50485720.4
2021-09-15,248.333333333333,252.286666666667,246.12,251.943333333333,46073067,755.8299,1.52,49231182.1
2021-09-16,250.943333333333,252.97,249.203333333333,252.33,41770167,756.99,0.15,48267283.5
2021-09-17,252.383333333333,253.68,250,253.163333333333,84612537,759.4899,0.33,50350886.95
2021-09-20,244.852566666667,247.333333333333,239.541633333333,243.39,74272941,730.17,-3.86,51838253.6
2021-09-21,244.93,248.246633333333,243.48,246.46,48992157,739.38,1.26,51248132.8
2021-09-22,247.8421,251.2233,246.373333333333,250.646666666667,45378807,751.9401,1.7,51554612.8
2021-09-23,251.666666666667,252.733333333333,249.306666666667,251.213333333333,35842587,753.6399,0.23,51449908.3
2021-09-24,248.63,258.266666666667,248.186666666667,258.13,64119057,774.39,2.75,52673717.75
2021-09-27,257.706666666667,266.333333333333,256.436666666667,263.786666666667,84211977,791.3601,2.19,54809252.7
2021-09-28,262.400033333333,265.213333333333,255.393366666667,259.186666666667,76144257,777.5601,-1.74,55825832.55
2021-09-29,259.933333333333,264.5,256.893333333333,260.436666666667,62828640,781.3101,0.48,55838948.85
2021-09-30,260.333333333333,263.043533333333,258.333333333333,258.493333333333,53867880,775.4799,-0.75,56551691.95
2021-10-01,259.466666666667,260.26,254.53,258.406666666667,51094227,775.2201,-0.03,57186892.45
2021-10-04,265.5,268.99,258.706666666667,260.51,91450017,781.53,0.81,59468735.85
2021-10-05,261.5987,265.770033333333,258.066666666667,260.196666666667,55297890,780.5901,-0.12,59227656
2021-10-06,258.733333333333,262.22,257.74,260.9167,43898307,782.7501,0.28,58603615.7
2021-10-07,261.82,268.333333333333,261.126666666667,264.536666666667,57587334,793.6101,1.39,59371323
2021-10-08,265.403333333333,265.460033333333,260.303333333333,261.830033333333,50215797,785.49,-1.02,59604487.5
2021-10-11,262.55,267.080033333333,261.833333333333,263.98,42600957,791.94,0.82,58291663.55
2021-10-12,266.9767,270.773333333333,265.523333333333,268.573333333333,66060114,805.7199,1.74,58815937.25
2021-10-13,270.156666666667,271.803333333333,268.593333333333,270.36,42360237,811.08,0.67,58630295.75
2021-10-14,271.830033333333,273.4167,271.1167,272.773333333333,36741507,818.3199,0.89,58378862.75
2021-10-15,274.579333333333,281.07,274.116666666667,281.01,56773707,843.03,3.02,56986921.25
2021-10-18,283.93,291.753366666667,283.823333333333,290.036666666667,72621717,870.1101,3.21,56904360.05
2021-10-19,292.51,292.650033333333,287.503366666667,288.090033333333,52143390,864.27,-0.67,57061921.65
2021-10-20,288.45,289.830033333333,285.793333333333,288.6,42096147,865.8,0.18,56897788.65
2021-10-21,285.333333333333,300,285.1682,298,94444338,894,3.26,59827876.1
2021-10-22,298.5,303.333333333333,296.9867,303.2267,68642517,909.6801,1.75,60054049.1
2021-10-25,316.843333333333,348.34,314.733333333333,341.62,188556288,1024.86,12.66,65271264.65
2021-10-26,341.563333333333,364.98,333.813333333333,339.476666666667,187244901,1018.4301,-0.63,70826296.85
2021-10-27,346.553333333333,356.96,343.593333333333,345.953333333333,115579380,1037.8599,1.91,73463833.8
2021-10-28,356.101666666667,360.333333333333,351.4,359.013333333333,81639501,1077.0399,3.78,74852414.85
2021-10-29,360.62,371.736666666667,357.735,371.333333333333,89755257,1113.9999,3.43,76785466.25
2021-11-01,381.666666666667,403.25,372.886666666667,402.863333333333,168146151,1208.5899,8.49,80620273
2021-11-02,386.451666666667,402.863333333333,382,390.666666666667,128213397,1172.0001,-3.03,84266048.4
2021-11-03,392.443333333333,405.13,384.206666666667,404.62,103885557,1213.86,3.57,87265410.8
2021-11-04,411.47,414.496666666667,405.666666666667,409.97,76192221,1229.91,1.32,88195655.15
2021-11-05,409.333333333333,413.29,402.666666666667,407.363333333333,64886430,1222.0899,-0.64,88929186.75
2021-11-08,383.261666666667,399,377.666666666667,387.646666666667,100337154,1162.9401,-4.84,91815996.5
2021-11-09,391.2,391.5,337.173333333333,341.166666666667,177317514,1023.5001,-11.99,97378866.5
2021-11-10,336.803333333333,359.366666666667,329.103333333333,355.983333333333,128408151,1067.9499,4.34,101681262.2
2021-11-11,367.59,368.323333333333,351.56,354.503333333333,67189701,1063.5099,-0.42,103203671.85
2021-11-12,349.166666666667,351.5,339.733333333333,344.473333333333,76719447,1033.4199,-2.83,104200958.85
2021-11-15,339.21,343.993333333333,326.2,337.796666666667,104326941,1013.3901,-1.94,105786220
2021-11-16,334.436666666667,352.4,334.06,351.576666666667,79627074,1054.7301,4.08,107160404.2
2021-11-17,354.503333333333,373.213333333333,351.833333333333,363.003333333333,94336098,1089.0099,3.25,109772401.65
2021-11-18,368.85,370.666666666667,358.34,365.46,62696787,1096.38,0.68,108185024.15
2021-11-19,366.29,379.573333333333,364.233333333333,379.02,64926777,1137.06,3.71,107999237.15
2021-11-22,387.443333333333,400.65,377.476666666667,385.623333333333,99217533,1156.8699,1.74,103532299.35
2021-11-23,389.17,393.5,354.233333333333,369.676666666667,108515094,1109.0301,-4.14,99595808.95
2021-11-24,360.13,377.59,354,372,67680717,1116,0.63,97200875.85
2021-11-26,366.49,369.594333333333,360.333333333333,360.64,35042667,1081.92,-3.05,94871034.2
2021-11-29,366.996666666667,380.89,366.73,378.996666666667,58393410,1136.9901,5.09,93302941.9
2021-11-30,381.456666666667,389.333333333333,372.666666666667,381.586666666667,81276114,1144.7601,0.68,88959440.05
2021-12-01,386.898333333333,390.946666666667,363.586666666667,365,68804094,1095,-4.35,85988974.85
2021-12-02,366.353333333333,371,352.216666666667,361.533333333333,73114854,1084.5999,-0.95,84450439.75
2021-12-03,361.596666666667,363.525,333.403333333333,338.323333333333,92321997,1014.9699,-6.42,85256928.5
2021-12-06,333.836666666667,340.546666666667,316.833333333333,336.336666666667,81663114,1009.0101,-0.59,86095762.7
2021-12-07,348.066666666667,352.558,342.27,350.583333333333,56084574,1051.7499,4.24,83883133.75
2021-12-08,350.903333333333,357.46,344.333333333333,356.32,41906367,1068.96,1.64,77112576.45
2021-12-09,353.546666666667,354.163333333333,334.12,334.6,59438487,1003.8,-6.1,73664093.2
2021-12-10,336.25,340.326666666667,327.51,339.01,59664354,1017.03,1.32,73287825.85
2021-12-13,333.696666666667,335,317.14,322.136666666667,78595497,966.4101,-4.98,73381628.35
2021-12-14,315,322.136666666667,310,319.503366666667,70806261,958.5102,-0.82,71705594.4
2021-12-15,317.7367,326.249966666667,309.4167,325.330033333333,75169221,975.99,1.82,71482701.75
2021-12-16,331.5,331.66,307.283333333333,308.973333333333,82771437,926.9199,-5.03,70904468.75
2021-12-17,304.923333333333,320.219966666667,303.013366666667,310.8567,100880259,932.5701,0.61,72813642.3
2021-12-20,303.566666666667,307.2295,297.7967,299.98,56480007,899.94,-3.5,72391303.8
2021-12-21,305.623366666667,313.1667,295.373366666667,312.843333333333,71517930,938.5299,4.29,71006323.7
2021-12-22,321.886666666667,338.553333333333,319.016666666667,336.29,93634074,1008.87,7.49,70262272.7
2021-12-23,335.6,357.659,332.520033333333,355.666666666667,92713287,1067.0001,5.76,71513901.15
2021-12-27,357.89,372.333333333333,356.905,364.646666666667,71145807,1093.9401,2.52,73319058.1
2021-12-28,369.83,373,359.473333333333,362.823333333333,60323910,1088.4699,-0.5,73415583.1
2021-12-29,366.213333333333,368,354.713333333333,362.063333333333,56154057,1086.1899,-0.21,72159480.25
2021-12-30,353.776666666667,365.183333333333,351.05,356.78,47040927,1070.34,-1.46,71071321.95
2021-12-31,357.814666666667,360.666666666667,351.53,352.26,40733637,1056.78,-1.27,69452261.15
2022-01-03,382.583333333333,400.356666666667,378.68,399.926666666667,104686053,1199.7801,13.53,70070463.95
2022-01-04,396.516666666667,402.666666666667,374.35,383.196666666667,100248267,1149.5901,-4.18,70999721.55
2022-01-05,382.216666666667,390.113333333333,360.336666666667,362.706666666667,80119797,1088.1201,-5.35,72201482.7
2022-01-06,359,362.666666666667,340.166666666667,354.9,90336477,1064.7,-2.15,74622988.1
2022-01-07,360.123333333333,360.31,336.666666666667,342.32,84164757,1026.96,-3.54,75859301.6
2022-01-10,333.333333333333,353.033333333333,326.6667,352.706666666667,91814880,1058.1201,3.03,77466827.85
2022-01-11,351.223333333333,358.616666666667,346.273333333333,354.8,66063207,1064.4,0.59,76840213.35
2022-01-12,359.616666666667,371.613333333333,357.53,368.74,83739021,1106.22,3.93,77486851.35
2022-01-13,369.688333333333,371.866666666667,342.179666666667,343.853333333333,97209777,1031.5599,-6.75,78588879.1
2022-01-14,339.96,350.666666666667,337.793,349.87,72924420,1049.61,1.75,78096528.25
2022-01-18,342.201666666667,356.93,338.686666666667,343.503333333333,66989400,1030.5099,-1.82,76401985.35
2022-01-19,347.235,351.556666666667,331.6667,331.883366666667,75442497,995.6502,-3.38,77350109.85
2022-01-20,336.576666666667,347.22,331.333333333333,332.090033333333,70488741,996.27,0.06,77298650.4
2022-01-21,332.113333333333,334.85,313.5,314.633366666667,103416021,943.9002,-5.26,77787747.75
2022-01-24,301.586666666667,311.171033333333,283.823333333333,310,152375127,930,-1.47,80770839.85
2022-01-25,304.733333333333,317.086666666667,301.07,306.133366666667,86595900,918.4002,-1.25,81543344.45
2022-01-26,317.4767,329.23,302,312.47,104867283,937.41,2.07,83770513.05
2022-01-27,311.12,311.7967,276.333333333333,276.366666666667,147109554,829.1001,-11.55,88318287.95
2022-01-28,277.186666666667,285.833333333333,264.003366666667,282.116666666667,134788938,846.3501,2.08,92705688.5
2022-01-31,290.903333333333,312.663333333333,287.35,312.24,104436090,936.72,10.68,95890811.05
2022-02-01,311.7367,314.566666666667,301.6667,310.4167,73138338,931.2501,-0.58,94313425.35
2022-02-02,309.393333333333,310.5,296.47,301.886666666667,66793047,905.6601,-2.75,92640664.4
2022-02-03,294,312.333333333333,293.506666666667,297.0467,78855564,891.1401,-1.6,92577452.75
2022-02-04,299.073333333333,312.1667,293.723333333333,307.773333333333,73625457,923.3199,3.61,91741901.8
2022-02-07,307.93,315.923333333333,300.902966666667,302.446666666667,60994467,907.3401,-1.73,90583387.3
2022-02-08,301.843333333333,308.7633,298.266666666667,307.333333333333,50729007,921.9999,1.62,88529093.75
2022-02-09,311.6667,315.4233,306.6667,310.6667,52259547,932.0001,1.08,87838910.75
2022-02-10,302.79,314.603333333333,298.900033333333,301.516666666667,66126834,904.5501,-2.95,86958301.4
2022-02-11,303.210033333333,305.32,283.566666666667,286.6667,79645854,860.0001,-4.93,86080105.3
2022-02-14,287.19,299.626633333333,284.383366666667,291.92,67756410,875.76,1.83,85821704.8
2022-02-15,300,307.6667,297.792466666667,307.4767,57649527,922.4301,5.33,85354711.15
2022-02-16,304.683333333333,308.809966666667,300.403333333333,307.7967,51294390,923.3901,0.1,84147305.85
2022-02-17,304.42,306.166633333333,291.366666666667,292.116666666667,55178430,876.3501,-5.09,83381790.3
2022-02-18,295.333333333333,295.623366666667,279.203333333333,285.66,68501844,856.98,-2.21,81636081.5
2022-02-22,278.043333333333,285.577933333333,267.0334,273.843333333333,83288184,821.5299,-4.14,78181734.3
2022-02-23,276.81,278.433233333333,253.52,254.68,95257017,764.04,-7,78614790.15
2022-02-24,233.463333333333,267.493333333333,233.333333333333,266.923333333333,135322296,800.7699,4.81,80137540.9
2022-02-25,269.743333333333,273.1667,260.800166666667,269.956666666667,76067757,809.8701,1.14,76585451
2022-02-28,271.67,292.286666666667,271.569166666667,290.143333333333,99006864,870.4299,7.48,74796347.2
2022-03-01,289.893333333333,296.626666666667,284.593333333333,288.123366666667,74766858,864.3702,-0.7,73312885.65
2022-03-02,290.710033333333,295.493333333333,281.424033333333,293.2967,74643447,879.8901,1.8,73388141.1
2022-03-03,292.923333333333,295.479666666667,277.5334,279.763333333333,61623507,839.2899,-4.61,73129664.1
2022-03-04,283.033333333333,285.216666666667,275.053633333333,279.43,67179858,838.29,-0.12,72545878.8
2022-03-07,285.433333333333,288.713333333333,268.19,268.193366666667,72494160,804.5802,-4.02,72489313.95
2022-03-08,265.1767,283.330033333333,260.723333333333,274.8,80399094,824.4,2.46,73459545.3
2022-03-09,279.826666666667,286.853333333333,277.336666666667,286.323333333333,59183967,858.9699,4.19,73882293.25
2022-03-10,283.816666666667,284.816666666667,270.120066666667,279.433333333333,58648650,838.2999,-2.41,74201748.4
2022-03-11,280.065666666667,281.267333333333,264.590033333333,265.116666666667,67037160,795.3501,-5.12,74247264.7
2022-03-14,260.203333333333,266.900033333333,252.013333333333,255.456666666667,71152257,766.3701,-3.64,73822584.85
2022-03-15,258.423333333333,268.523333333333,252.19,267.2967,66841140,801.8901,4.63,73776821.35
2022-03-16,269.6667,280.6667,267.420033333333,280.076666666667,84028818,840.2301,4.78,75095785.9
2022-03-17,276.996666666667,291.6667,275.239266666667,290.533333333333,66582957,871.5999,3.73,75860214.2
2022-03-18,291.496666666667,302.616666666667,289.13,301.7967,100414191,905.3901,3.88,78122002.2
2022-03-21,304.993333333333,314.283333333333,302.363333333333,307.053333333333,81981660,921.1599,1.74,78795993
2022-03-22,310,332.62,307.25,331.326666666667,105868557,993.9801,7.91,79925011.6
2022-03-23,326.646666666667,346.9,325.466666666667,333.036666666667,120676134,999.1101,0.52,81195967.45
2022-03-24,336.576666666667,341.496666666667,329.6,337.973333333333,68920890,1013.9199,1.48,77875897.1
2022-03-25,336,340.6,332.440066666667,336.88,62031537,1010.64,-0.32,77174086.1
2022-03-28,355.033333333333,365.96,351.2,363.946666666667,102506061,1091.8401,8.03,77349045.95
2022-03-29,369.33,371.59,357.703333333333,366.523333333333,73614807,1099.5699,0.71,77291443.4
2022-03-30,363.723333333333,371.316666666667,361.333333333333,364.663333333333,59864997,1093.9899,-0.51,76552520.9
2022-03-31,364.856666666667,367.713333333333,358.880333333333,359.2,48992757,1077.6,-1.5,75920983.45
2022-04-01,360.383333333333,364.916666666667,355.546666666667,361.53,54263217,1084.59,0.65,75275151.4
2022-04-04,363.126666666667,383.303333333333,357.51,381.816666666667,82177701,1145.4501,5.61,75759328.45
2022-04-05,378.766666666667,384.29,362.433333333333,363.753333333333,80075007,1091.2599,-4.73,75743124.1
2022-04-06,357.823333333333,359.666666666667,342.566666666667,348.586666666667,89348541,1045.7601,-4.17,77251352.75
2022-04-07,350.796666666667,358.863333333333,340.513333333333,352.42,79447047,1057.26,1.1,78291272.6
2022-04-08,347.736666666667,349.48,340.811666666667,341.83,55013697,1025.49,-3,77690099.45
2022-04-11,326.8,336.156,324.88,325.31,59357217,975.93,-4.83,77100347.45
2022-04-12,332.5467,340.397333333333,325.5334,328.983333333333,65976084,986.9499,1.13,77057094.65
2022-04-13,327.025033333333,342.08,324.365666666667,340.79,55121217,1022.37,3.59,75611714.6
2022-04-14,333.096666666667,337.57,327.396666666667,328.333333333333,58422420,984.9999,-3.66,75203687.75
2022-04-18,329.6767,338.306666666667,324.47,334.763333333333,51715227,1004.2899,1.96,72768739.65
2022-04-19,335.02,344.98,331.775033333333,342.716666666667,49847814,1028.1501,2.38,71162047.4
2022-04-20,343.333333333333,344.666666666667,325.083366666667,325.733333333333,70711314,977.1999,-4.96,69404185.3
2022-04-21,358.243333333333,364.073333333333,332.138333333333,336.26,105416340,1008.78,3.23,68641195.6
2022-04-22,338.303333333333,344.95,331.333366666667,335.016666666667,69696564,1005.0501,-0.37,68679979.3
2022-04-25,326.323333333333,336.206666666667,325.1,332.673333333333,68341338,998.0199,-0.7,68995469.35
2022-04-26,331.81,333.333333333333,291.6667,292.14,136133655,876.42,-12.18,70676849.15
2022-04-27,299.526666666667,306,292.453333333333,293.836666666667,76956384,881.5101,0.58,70843928
2022-04-28,299.993333333333,300,273.900033333333,292.503366666667,124948530,877.5102,-0.45,74098104.7
2022-04-29,300.75,311.466633333333,290,290.253366666667,88133007,870.7602,-0.77,76055117.1
2022-05-02,286.923333333333,302.12,282.6767,300.98,75781380,902.94,3.7,77131025.25
2022-05-03,301.06,308.026666666667,296.196666666667,303.083333333333,63709584,909.2499,0.7,76207619.4
2022-05-04,301.313366666667,318.5,295.093333333333,317.54,81643701,952.62,4.77,76286054.1
2022-05-05,313.07,315.2,285.900033333333,291.093333333333,92519184,873.2799,-8.33,76444586.25
2022-05-06,295.6667,296,281.035,288.55,72903114,865.65,-0.87,76117389.6
2022-05-09,278.816666666667,281.876666666667,260.383366666667,262.37,90810207,787.11,-9.07,77907215.05
2022-05-10,273.103333333333,275.12,258.083333333333,266.68,84401640,800.04,1.64,79159436.2
2022-05-11,265,269.923333333333,242.4,244.666666666667,97224447,734.0001,-8.25,80721854.3
2022-05-12,233.666666666667,253.22,226.666666666667,242.666666666667,140312853,728.0001,-0.82,84981436.15
2022-05-13,257.826666666667,262.449966666667,250.521666666667,256.530033333333,92150727,769.59,5.71,86667851.45
2022-05-16,255.72,256.586666666667,239.696166666667,241.456666666667,86098527,724.3701,-5.88,88387016.4
2022-05-17,249.12,254.826666666667,242.95,253.87,80236098,761.61,5.14,89906430.55
2022-05-18,248.173333333333,253.5,233.603333333333,236.603333333333,87811797,709.8099,-6.8,90761454.65
